id,cluster_id,x,y,z
6096,A|1,30.1,30.099999999999998,29.8
6097,B,11.499999999999998,11.200000000000001,8.84
6098,B,10.3,11.8,10.599999999999998
6099,B,8.77,10.6,10.4
6100,B,10.2,10.0,8.31
6101,C,34.1,29.5,30.4
6102,A,27.2,29.7,30.7
6103,B,8.2,7.6,8.67
6104,C,33.7,30.6,30.5
6105,B,7.07,10.8,9.29
6106,A|1,29.400000000000002,31.0,30.4
6107,B,10.7,8.7,10.3
6108,A,24.7,20.4,31.8
6109,B,9.54,15.4,12.6
6110,B,11.499999999999998,10.2,9.77
6111,A,26.8,30.099999999999998,28.8
6112,B,9.7,11.9,9.2
6113,B,8.21,10.1,13.9
6114,B,10.7,10.5,13.6
6115,B,12.3,10.4,10.9
6116,None,41.5,19.5,18.4
6117,B,8.55,11.7,11.3
6118,B,11.3,14.5,10.599999999999998
6119,C,33.2,31.3,30.0
6120,B,11.399999999999999,7.88,13.0
6121,B,10.4,10.2,8.91
6122,B,11.000000000000002,12.7,9.47
6123,B,12.7,10.8,10.1
6124,B,8.88,9.26,8.66
6125,A,20.9,31.0,30.2
6126,B,13.3,10.6,10.1
6127,None,37.7,30.3,30.9
6128,None,37.5,18.1,25.1
6129,B,9.67,11.4,8.88
6130,B,12.7,11.4,11.1
6131,B,10.5,13.2,9.63
6132,B,10.800000000000002,13.7,10.0
6133,B,13.4,18.3,6.92
6134,B,10.6,10.2,12.9
6135,B,12.4,9.99,11.0
6136,A,27.2,30.2,29.9
6137,B,9.58,12.3,10.1
6138,A|1,30.5,31.5,28.7
6139,C,35.3,30.099999999999998,30.2
6140,B,7.29,11.8,9.74
6141,B,10.4,13.3,9.0
6142,B,12.2,10.3,11.0
6143,B,10.900000000000002,10.4,13.6
6144,B,8.5,12.3,9.92
6145,B,7.709999999999999,10.3,10.5
6146,B,9.21,10.0,13.1
6147,B,10.3,10.2,14.2
6148,B,12.1,9.97,11.1
6149,B,8.53,8.78,10.7
6150,B,9.7,9.670000000000002,13.7
6151,C,33.6,32.1,28.8
6152,None,37.0,29.5,30.2
6153,B,11.8,11.200000000000001,8.300000000000002
6154,A|1,31.9,30.0,28.9
6155,B,8.07,8.05,10.0
6156,B,9.05,9.82,13.8
6157,B,8.66,9.5,10.4
6158,A|1,30.4,29.0,29.4
6159,A|1,31.4,29.6,29.9
6160,B,8.26,12.4,10.0
6161,B,14.9,8.78,10.5
6162,B,8.5,10.1,12.4
6163,B,10.5,10.3,9.39
6164,B,10.2,11.0,10.599999999999998
6165,None,36.7,29.9,29.9
6166,B,10.1,10.2,11.1
6167,B,8.82,9.09,13.5
6168,B,12.8,10.5,14.3
6169,C,33.5,29.2,30.9
6170,B,8.95,12.1,9.27
6171,A|1,27.9,31.1,29.2
6172,B,8.52,10.4,12.3
6173,B,8.56,10.7,9.76
6174,B,8.09,13.6,9.21
6175,B,7.1499999999999995,9.07,13.199999999999998
6176,B,9.41,8.6,9.57
6177,A|1,30.5,30.099999999999998,30.1
6178,A|1,30.7,29.8,29.4
6179,B,9.34,10.2,8.84
6180,B,8.19,10.1,9.92
6181,B,10.900000000000002,14.8,9.98
6182,B,13.4,9.1,8.07
6183,B,13.4,9.91,10.0
6184,A,26.8,29.4,31.4
6185,B,13.0,8.22,10.3
6186,B,10.4,14.399999999999999,11.0
6187,A,23.399999999999995,31.6,30.2
6188,A,26.6,31.0,30.5
6189,B,9.74,13.0,9.2
6190,B,9.21,9.55,11.3
6191,B,11.9,10.3,14.7
6192,C,33.4,29.5,29.4
6193,A|1,29.6,30.9,29.5
6194,B,10.900000000000002,11.8,12.6
6195,B,9.86,9.55,9.71
6196,B,11.599999999999998,14.6,10.9
6197,B,14.9,9.670000000000002,10.1
6198,B,9.94,8.95,11.3
6199,B,12.8,9.56,12.0
6200,B,10.7,10.8,13.9
6201,B,9.0,9.29,12.5
6202,B,9.99,13.5,10.4
6203,A|1,29.6,31.6,30.2
6204,B,11.499999999999998,12.5,11.0
6205,B,13.4,10.7,11.3
6206,B,11.000000000000002,8.14,8.13
6207,B,10.2,9.25,13.6
6208,B,9.6,9.56,11.8
6209,B,10.3,10.2,9.25
6210,B,9.48,9.4,11.7
6211,A,26.4,31.0,28.4
6212,B,11.8,13.8,10.0
6213,A|1,30.9,31.2,30.2
6214,A,23.1,30.0,30.9
6215,B,9.02,9.17,8.98
6216,C,33.7,30.0,27.1
6217,B,9.45,10.6,13.8
6218,B,13.800000000000002,9.85,11.1
6219,None,38.9,30.5,28.6
6220,B,9.69,10.3,13.199999999999998
6221,B,9.96,10.4,13.1
6222,B,8.97,10.3,13.6
6223,A|1,28.900000000000002,29.6,30.6
6224,B,11.699999999999998,13.4,9.61
6225,B,11.699999999999998,9.51,9.66
6226,B,9.2,10.1,9.41
6227,B,10.4,9.810000000000002,10.2
6228,B,13.0,8.72,10.3
6229,B,11.000000000000002,10.0,9.06
6230,A,24.4,31.0,29.2
6231,A,25.7,28.9,30.1
6232,B,9.58,11.4,10.599999999999998
6233,B,9.55,14.3,10.9
6234,B,13.7,11.6,10.599999999999998
6235,B,8.14,10.5,11.4
6236,A|1,31.5,31.9,29.2
6237,B,9.16,9.91,9.59
6238,B,10.2,10.3,9.22
6239,B,9.72,11.4,10.2
6240,B,9.73,13.4,9.67
6241,B,10.5,10.9,9.9
6242,B,9.59,9.89,9.17
6243,B,11.699999999999998,9.78,7.77
6244,C,35.7,30.6,31.2
6245,B,8.08,7.74,13.1
6246,B,11.100000000000001,10.9,12.6
6247,B,10.3,10.7,9.379999999999999
6248,A,26.1,29.9,30.8
6249,None,37.7,31.5,28.7
6250,A,27.7,31.6,29.4
6251,A|1,30.6,30.0,30.1
6252,A,21.9,30.3,29.6
6253,A|1,30.4,29.1,32.5
6254,B,10.1,10.2,10.3
6255,B,8.71,13.099999999999998,10.0
6256,B,11.200000000000001,8.72,9.23
6257,B,10.3,8.4,10.3
6258,B,10.800000000000002,9.73,12.6
6259,B,14.599999999999998,9.530000000000001,9.870000000000001
6260,B,8.35,10.1,8.66
6261,B,12.0,8.69,10.4
6262,B,10.7,10.6,13.5
6263,B,8.96,10.3,10.0
6264,B,12.3,9.69,8.41
6265,A|1,28.799999999999997,30.0,30.8
6266,C,34.8,30.0,28.8
6267,B,9.71,10.5,10.2
6268,B,12.2,12.6,8.94
6269,B,13.3,9.09,8.71
6270,A,25.4,30.6,30.9
6271,B,11.699999999999998,9.76,12.7
6272,B,11.200000000000001,11.8,11.0
6273,B,9.65,9.58,11.7
6274,B,9.11,10.3,12.1
6275,C,36.5,29.3,31.3
6276,B,9.63,10.8,10.1
6277,B,9.55,10.7,12.4
6278,B,9.74,9.61,9.97
6279,B,11.100000000000001,9.79,12.9
6280,B,9.4,10.0,9.92
6281,B,10.6,9.06,11.0
6282,B,11.200000000000001,10.8,10.3
6283,C,33.9,29.6,30.8
6284,A|1,30.7,32.2,30.3
6285,B,9.66,9.99,11.5
6286,B,12.6,9.64,9.08
6287,B,8.98,10.4,13.3
6288,B,9.34,9.96,13.4
6289,B,11.000000000000002,9.22,8.96
6290,B,10.7,10.8,9.33
6291,B,10.800000000000002,10.5,8.26
6292,A,25.0,31.1,29.3
6293,B,10.4,10.0,11.4
6294,B,13.900000000000002,10.2,10.2
6295,B,12.0,9.07,12.6
6296,A|1,28.2,31.4,30.6
6297,C,32.2,30.099999999999998,29.5
6298,A,25.3,30.9,30.9
6299,B,10.1,10.3,10.8
6300,B,11.499999999999998,10.1,8.67
6301,B,11.100000000000001,12.6,11.1
6302,B,10.6,10.7,13.1
6303,B,12.7,9.91,9.86
6304,C,33.1,29.7,29.6
6305,B,9.88,9.56,10.599999999999998
6306,B,11.3,9.74,11.3
6307,B,9.76,9.08,12.0
6308,B,10.800000000000002,10.7,11.6
6309,A|1,30.4,29.3,29.0
6310,B,10.7,11.5,10.599999999999998
6311,B,9.65,12.5,7.98
6312,B,8.66,11.4,9.0
6313,B,12.4,10.6,9.84
6314,B,8.32,9.6,12.5
6315,B,8.32,9.42,9.25
6316,B,12.1,12.2,9.57
6317,B,9.0,9.84,12.5
6318,B,13.3,10.5,11.0
6319,None,39.9,7.12,23.8
6320,B,9.61,9.71,8.810000000000002
6321,A,27.1,28.9,30.2
6322,B,9.97,8.74,12.5
6323,B,9.94,9.31,9.96
6324,A|1,31.0,30.4,30.1
6325,A|1,28.4,28.799999999999997,28.7
6326,A|1,31.1,30.099999999999998,30.1
6327,A|1,30.4,30.7,28.7
6328,A,26.9,29.3,30.4
6329,B,7.61,9.77,9.67
6330,B,11.200000000000001,10.5,10.4
6331,B,9.38,9.73,8.01
6332,A,25.8,30.2,29.3
6333,A,26.7,30.099999999999998,30.2
6334,A|1,27.800000000000004,29.7,29.9
6335,A|1,28.999999999999996,30.4,30.5
6336,B,9.54,10.3,13.0
6337,B,9.88,9.14,12.7
6338,B,9.94,8.55,9.64
6339,A,27.1,30.099999999999998,30.0
6340,B,9.75,11.0,10.4
6341,A|1,30.1,30.6,30.7
6342,B,9.87,14.2,10.4
6343,B,10.5,9.93,11.1
6344,B,9.98,14.399999999999999,11.0
6345,B,10.7,10.2,14.3
6346,C,32.4,30.7,29.4
6347,B,9.21,9.76,10.1
6348,B,13.0,9.05,9.02
6349,B,11.3,14.7,10.2
6350,B,11.9,13.4,11.6
6351,B,13.1,9.300000000000002,10.3
6352,B,8.83,8.88,10.8
6353,A,26.3,32.3,30.5
6354,B,10.1,13.3,11.5
6355,B,14.499999999999998,9.96,10.2
6356,B,9.61,10.5,11.5
6357,B,10.800000000000002,11.7,8.78
6358,B,9.49,11.4,9.98
6359,B,9.2,10.2,13.7
6360,B,8.73,9.08,10.9
6361,None,20.9,26.199999999999996,26.399999999999995
6362,B,9.93,13.7,10.4
6363,B,8.82,10.1,11.7
6364,B,9.7,9.93,10.4
6365,B,10.5,11.9,11.7
6366,A|1,28.900000000000002,29.5,29.0
6367,B,10.0,11.5,10.8
6368,B,10.2,9.530000000000001,10.1
6369,C,35.5,30.2,29.8
6370,B,10.900000000000002,8.9,10.1
6371,B,11.100000000000001,11.7,11.5
6372,B,9.42,13.6,9.77
6373,B,9.87,10.0,10.2
6374,B,10.2,11.5,14.5
6375,B,13.7,8.11,9.19
6376,C,35.0,29.6,29.3
6377,A|1,28.700000000000003,30.5,31.3
6378,B,11.000000000000002,10.5,9.27
6379,B,9.69,8.55,10.9
6380,B,10.7,10.9,9.75
6381,C,33.1,28.799999999999997,29.5
6382,B,8.27,8.78,10.9
6383,A|1,31.5,29.3,30.0
6384,C,32.9,29.3,31.5
6385,B,10.1,12.9,10.8
6386,B,9.1,10.2,10.4
6387,B,10.6,10.2,8.87
6388,B,8.7,10.5,12.3
6389,B,8.08,9.49,13.6
6390,B,9.33,8.89,9.57
6391,B,15.4,10.4,31.100000000000005
6392,B,9.47,9.12,11.2
6393,A|1,30.6,29.6,31.8
6394,B,10.900000000000002,10.5,13.9
6395,A|1,31.9,29.1,30.8
6396,A,23.8,29.8,29.3
6397,B,10.5,11.9,9.05
6398,B,10.900000000000002,8.69,9.52
6399,C,34.9,29.0,30.8
6400,B,9.92,8.85,11.1
6401,A|1,29.1,30.3,29.3
6402,B,10.800000000000002,10.0,10.2
6403,B,12.4,10.1,10.3
6404,A|1,30.9,29.8,30.3
6405,B,10.6,8.89,12.6
6406,B,13.7,10.3,10.8
6407,B,12.3,10.1,10.7
6408,B,12.2,13.4,10.1
6409,B,9.63,9.9,10.5
6410,B,11.000000000000002,11.0,10.0
6411,B,11.8,9.27,12.9
6412,B,11.9,9.03,10.1
6413,B,14.8,7.34,10.4
6414,A|1,29.499999999999996,32.1,30.0
6415,B,14.1,8.82,11.2
6416,A|1,30.1,31.5,30.7
6417,B,10.3,10.2,13.7
6418,B,9.24,9.65,8.890000000000002
6419,A,26.9,30.8,30.5
6420,A,26.3,31.0,30.4
6421,B,8.32,14.3,10.599999999999998
6422,B,13.2,8.59,9.24
6423,B,10.5,8.78,11.7
6424,C,35.0,28.7,29.7
6425,B,10.1,12.7,9.34
6426,B,10.2,9.95,12.8
6427,B,9.44,10.6,9.26
6428,B,8.48,11.3,11.5
6429,B,9.49,9.55,12.0
6430,B,7.249999999999999,10.0,8.569999999999999
6431,A|1,30.6,29.9,30.3
6432,A,26.0,30.2,29.3
6433,B,9.6,12.1,9.9
6434,B,12.4,9.97,8.5
6435,B,13.5,10.8,8.5
6436,B,9.73,13.5,10.3
6437,B,10.4,9.72,10.0
6438,B,10.1,13.3,10.1
6439,B,9.94,11.200000000000001,9.03
6440,B,9.88,11.4,10.9
6441,A|1,30.3,31.3,28.9
6442,B,10.1,10.0,10.0
6443,A|1,31.0,28.6,30.6
6444,A|1,27.9,31.1,29.9
6445,B,9.71,12.0,12.4
6446,B,11.599999999999998,14.9,11.2
6447,A,27.1,29.0,29.2
6448,C,34.8,31.0,28.7
6449,C,32.5,31.3,29.3
6450,B,14.499999999999998,11.6,8.2
6451,B,9.7,9.8,12.6
6452,B,9.79,9.37,9.9
6453,B,10.800000000000002,11.0,9.14
6454,B,11.699999999999998,12.5,10.9
6455,B,9.73,9.29,13.3
6456,B,11.399999999999999,11.8,9.61
6457,B,9.91,13.4,9.02
6458,B,10.7,8.38,10.3
6459,B,8.65,14.3,11.7
6460,B,11.599999999999998,8.76,14.3
6461,A,22.000000000000004,30.7,28.8
6462,B,11.699999999999998,16.1,9.03
6463,None,41.0,28.4,29.3
6464,B,9.56,8.7,9.379999999999999
6465,B,9.72,11.3,9.9
6466,C,33.7,30.099999999999998,30.8
6467,B,13.5,9.670000000000002,10.8
6468,B,9.41,9.36,8.86
6469,B,9.2,10.6,12.0
6470,B,9.44,9.83,8.92
6471,A,22.799999999999997,31.5,30.3
6472,B,11.399999999999999,9.84,10.9
6473,B,10.7,13.2,9.73
6474,B,10.3,12.2,12.9
6475,C,34.9,27.3,29.6
6476,B,11.499999999999998,13.3,9.05
6477,B,12.6,9.79,9.53
6478,B,9.82,9.31,11.8
6479,B,9.19,10.8,12.7
6480,B,13.7,8.95,8.1
6481,B,10.0,12.8,8.62
6482,B,10.1,10.1,10.5
6483,B,14.599999999999998,10.2,11.2
6484,B,12.5,9.46,8.41
6485,C,32.3,29.5,31.0
6486,A,24.0,30.7,30.2
6487,A,24.2,30.8,29.1
6488,A,27.4,28.7,30.5
6489,B,10.800000000000002,9.18,8.8
6490,B,8.7,12.8,10.1
6491,B,10.1,11.7,9.44
6492,A|1,30.1,29.9,30.1
6493,B,9.54,12.6,10.3
6494,B,10.800000000000002,9.52,10.1
6495,B,10.5,10.9,9.56
6496,B,11.200000000000001,12.2,9.789999999999997
6497,B,9.74,11.0,10.8
6498,B,12.2,10.7,9.68
6499,B,10.5,10.4,10.0
6500,B,10.1,9.95,10.5
6501,B,9.87,12.7,10.5
6502,B,9.06,9.28,10.2
6503,B,10.4,9.99,9.2
6504,B,11.599999999999998,9.8,10.3
6505,B,10.2,10.8,11.0
6506,B,11.000000000000002,13.4,11.0
6507,B,9.68,12.0,9.81
6508,B,22.400000000000002,12.1,14.3
6509,B,11.200000000000001,11.7,9.78
6510,B,10.5,10.1,10.599999999999998
6511,A,25.3,29.0,30.7
6512,C,34.5,29.2,29.2
6513,A|1,30.8,30.099999999999998,31.0
6514,None,39.7,32.2,28.7
6515,B,9.6,13.0,11.4
6516,A|1,29.400000000000002,29.6,30.7
6517,B,10.7,13.6,9.08
6518,B,10.0,10.6,10.599999999999998
6519,B,9.08,12.4,11.5
6520,B,10.7,13.7,8.79
6521,B,13.1,10.4,12.4
6522,B,10.0,11.0,9.4
6523,B,7.65,10.4,11.8
6524,A|1,28.100000000000005,29.6,29.0
6525,None,36.5,30.3,29.1
6526,B,9.34,10.5,10.1
6527,A|1,29.1,29.2,30.5
6528,A|1,28.999999999999996,30.0,30.0
6529,A,23.6,28.1,28.9
6530,B,13.6,8.6,10.8
6531,B,12.1,9.55,12.0
6532,A|1,27.9,30.3,32.2
6533,A,27.2,30.7,30.5
6534,B,10.0,9.69,9.33
6535,B,9.41,10.1,13.6
6536,B,11.399999999999999,9.43,11.0
6537,B,9.64,12.5,9.89
6538,C,33.5,28.3,30.9
6539,B,9.58,8.93,13.0
6540,B,10.800000000000002,12.2,10.3
6541,B,9.43,9.66,9.6
6542,B,10.1,9.95,9.56
6543,B,9.95,11.1,11.4
6544,B,11.000000000000002,14.6,10.8
6545,B,8.23,12.4,11.3
6546,B,8.78,9.2,12.8
6547,B,13.4,11.5,11.4
6548,B,11.100000000000001,9.63,9.8
6549,B,8.93,10.1,10.3
6550,B,10.1,10.5,9.8
6551,B,13.0,9.77,11.6
6552,B,9.76,10.5,11.4
6553,B,9.83,12.1,9.16
6554,B,10.6,12.5,10.599999999999998
6555,C,33.1,30.5,29.0
6556,None,24.1,27.4,24.0
6557,A,20.2,29.1,30.6
6558,B,10.5,11.4,9.0
6559,C,32.6,26.8,31.0
6560,B,8.22,12.0,11.4
6561,B,9.96,8.88,11.3
6562,C,33.9,29.4,29.6
6563,A,24.2,29.5,30.5
6564,A|1,29.699999999999996,30.6,28.9
6565,B,10.900000000000002,13.099999999999998,10.1
6566,B,10.3,10.7,10.8
6567,B,9.51,10.1,11.4
6568,B,12.6,8.61,7.71
6569,B,10.2,10.2,7.92
6570,B,9.53,9.51,9.72
6571,B,11.399999999999999,8.42,9.37
6572,B,9.04,11.3,11.0
6573,C,32.4,28.9,29.9
6574,B,10.3,10.5,10.3
6575,B,9.87,9.39,9.34
6576,B,8.51,12.1,10.7
6577,B,10.3,10.1,12.8
6578,C,33.6,30.5,30.9
6579,B,11.8,10.5,11.4
6580,B,13.3,9.77,9.21
6581,B,8.88,10.8,11.3
6582,B,9.52,10.3,13.199999999999998
6583,B,7.969999999999999,9.29,12.0
6584,A|1,30.6,31.2,30.2
6585,A,27.7,30.6,29.1
6586,B,8.52,9.33,10.4
6587,A|1,29.499999999999996,30.0,29.6
6588,A,24.2,29.4,28.6
6589,B,11.000000000000002,11.5,9.21
6590,B,11.100000000000001,9.03,11.8
6591,C,33.9,29.1,30.6
6592,C,32.3,30.8,29.3
6593,B,13.5,9.160000000000002,11.2
6594,A|1,30.2,29.0,29.0
6595,B,10.900000000000002,10.5,12.7
6596,C,36.3,29.6,30.3
6597,B,12.6,8.61,11.5
6598,B,9.1,12.4,9.11
6599,B,11.399999999999999,10.2,8.47
6600,B,14.499999999999998,11.6,10.9
6601,B,10.2,9.35,10.7
6602,B,9.36,12.6,9.43
6603,A,24.7,30.5,31.0
6604,B,8.82,8.58,8.23
6605,B,9.66,10.5,8.11
6606,B,8.91,10.9,13.6
6607,B,11.9,11.0,11.4
6608,B,8.39,10.6,13.0
6609,B,11.200000000000001,8.13,10.9
6610,A,26.6,30.099999999999998,30.7
6611,B,13.800000000000002,9.670000000000002,8.4
6612,B,8.49,11.8,9.64
6613,B,10.5,13.099999999999998,10.0
6614,B,10.800000000000002,10.6,8.47
6615,A,25.1,31.1,30.3
6616,B,13.0,9.06,9.39
6617,B,10.6,13.8,9.77
6618,B,9.73,13.6,9.28
6619,C,33.8,30.2,28.6
6620,B,10.2,13.4,10.2
6621,B,9.57,10.3,12.5
6622,B,12.1,10.1,9.93
6623,A|1,30.5,31.6,31.9
6624,B,9.75,9.22,10.1
6625,B,9.11,10.1,9.6
6626,B,11.499999999999998,8.33,11.8
6627,B,10.2,10.8,13.9
6628,B,9.23,9.52,14.4
6629,B,10.2,11.1,12.9
6630,B,10.900000000000002,10.7,14.4
6631,A|1,29.199999999999996,28.799999999999997,29.7
6632,A,27.5,29.4,31.6
6633,B,9.49,7.31,13.8
6634,B,9.41,12.8,10.4
6635,C,35.4,29.4,32.0
6636,B,12.2,9.1,10.5
6637,A,25.8,29.7,32.4
6638,A|1,30.2,29.1,30.9
6639,B,10.5,10.4,10.8
6640,A|1,29.699999999999996,29.5,30.0
6641,A,27.2,28.9,29.9
6642,B,12.5,10.2,8.64
6643,B,11.3,7.82,10.3
6644,B,9.74,12.0,8.25
6645,C,34.3,31.9,29.7
6646,B,10.6,13.2,11.0
6647,B,11.499999999999998,13.3,9.08
6648,B,10.6,10.5,12.2
6649,B,11.100000000000001,8.34,9.91
6650,A|1,28.4,30.4,30.4
6651,B,9.43,12.9,10.8
6652,B,10.1,10.3,8.87
6653,B,13.800000000000002,9.17,10.9
6654,B,10.5,9.54,13.0
6655,B,9.29,13.9,9.59
6656,B,9.62,9.83,11.0
6657,B,12.9,9.72,10.7
6658,B,10.5,8.34,13.7
6659,B,11.499999999999998,9.45,9.8
6660,B,10.1,9.68,15.8
6661,A,23.5,30.6,29.7
6662,B,9.11,10.1,12.0
6663,B,7.91,9.86,8.55
6664,B,9.1,13.0,11.2
6665,None,33.7,11.6,28.5
6666,B,11.399999999999999,12.3,10.4
6667,B,12.2,8.49,9.35
6668,B,12.6,10.6,10.3
6669,B,9.03,9.21,12.4
6670,B,10.4,10.1,10.599999999999998
6671,B,9.44,12.5,10.8
6672,B,10.6,8.1,8.95
6673,B,9.31,9.38,10.1
6674,B,12.1,9.75,11.9
6675,B,10.4,9.64,13.6
6676,B,11.100000000000001,13.5,11.3
6677,B,9.76,11.5,13.8
6678,B,8.72,14.1,10.0
6679,A|1,30.3,30.2,30.6
6680,B,9.48,8.73,9.35
6681,B,8.98,10.7,10.5
6682,C,34.1,28.3,29.7
6683,B,9.55,13.2,9.02
6684,B,12.4,9.72,9.75
6685,A|1,29.1,28.799999999999997,30.5
6686,B,10.1,8.29,13.7
6687,C,32.6,30.0,28.6
6688,B,12.2,11.6,9.75
6689,B,8.28,8.68,10.7
6690,B,10.7,10.7,9.789999999999997
6691,C,33.4,30.6,29.4
6692,B,10.900000000000002,9.45,11.5
6693,B,10.6,9.64,8.48
6694,B,10.6,11.5,10.1
6695,B,13.0,31.3,10.8
6696,B,9.2,12.0,8.27
6697,B,8.7,11.5,8.68
6698,B,8.43,9.39,7.49
6699,B,11.399999999999999,10.6,10.1
6700,A,27.5,30.8,31.4
6701,B,8.99,9.87,14.7
6702,B,11.699999999999998,9.670000000000002,8.99
6703,A|1,28.999999999999996,31.5,30.4
6704,B,10.900000000000002,11.1,10.1
6705,B,12.0,10.1,9.78
6706,B,11.9,8.510000000000002,9.16
6707,B,9.48,9.020000000000001,11.1
6708,B,10.0,13.4,11.2
6709,B,10.2,11.200000000000001,9.42
6710,A|1,30.9,30.3,30.5
6711,B,9.96,8.92,11.9
6712,C,34.4,29.1,29.7
6713,B,11.3,11.9,11.5
6714,A|1,29.8,30.5,31.4
6715,None,13.900000000000002,29.8,9.35
6716,A,26.8,31.4,29.2
6717,A|1,29.199999999999996,28.6,31.5
6718,B,9.48,12.1,12.1
6719,B,8.31,11.8,9.97
6720,B,9.99,10.8,13.3
6721,B,11.399999999999999,9.01,13.7
6722,B,9.73,8.27,9.21
6723,B,10.1,9.13,12.3
6724,B,10.800000000000002,8.87,12.3
6725,None,38.6,29.0,30.0
6726,A,25.1,30.7,29.8
6727,B,10.6,11.7,9.379999999999999
6728,A|1,29.899999999999995,28.1,29.9
6729,B,8.9,9.44,9.24
6730,B,7.27,11.0,10.1
6731,B,10.6,12.6,9.28
6732,B,12.1,9.85,10.9
6733,C,33.9,30.5,30.9
6734,A,25.5,28.2,29.5
6735,A,25.5,29.0,29.1
6736,A|1,29.499999999999996,29.5,31.100000000000005
6737,C,34.0,31.0,30.0
6738,B,10.6,10.4,11.3
6739,B,8.77,10.8,9.950000000000001
6740,B,8.95,11.3,10.9
6741,B,8.81,8.68,10.2
6742,B,9.59,10.4,12.9
6743,B,11.499999999999998,7.98,12.3
6744,B,9.2,8.87,13.0
6745,A|1,32.0,30.099999999999998,29.6
6746,B,10.5,10.2,13.199999999999998
6747,B,11.9,9.41,11.6
6748,B,9.13,12.6,10.2
6749,B,9.81,9.07,10.8
6750,B,15.0,10.6,11.1
6751,C,35.5,30.2,30.4
6752,B,8.59,12.2,10.9
6753,B,9.09,10.0,9.67
6754,B,11.3,9.2,11.2
6755,B,13.5,9.37,9.0
6756,A|1,30.6,31.1,32.4
6757,B,11.499999999999998,8.03,8.05
6758,B,11.000000000000002,8.94,11.4
6759,A,25.7,30.8,30.1
6760,B,10.3,8.66,11.1
6761,B,9.19,11.1,10.0
6762,A|1,31.7,30.6,30.6
6763,B,11.599999999999998,10.5,9.59
6764,B,12.9,9.83,9.75
6765,A|1,29.899999999999995,30.099999999999998,29.1
6766,B,10.5,10.8,13.199999999999998
6767,B,9.14,10.0,11.1
6768,A,27.600000000000005,30.6,31.3
6769,B,10.2,10.0,9.870000000000001
6770,B,9.81,14.0,8.1
6771,A|1,30.5,31.2,29.8
6772,A|1,28.4,30.099999999999998,29.3
6773,B,10.2,11.1,12.6
6774,A|1,28.0,30.2,30.0
6775,B,13.6,12.0,10.0
6776,A,25.0,29.2,30.3
6777,B,9.19,10.5,12.2
6778,B,10.2,9.0,12.1
6779,B,11.000000000000002,10.1,12.7
6780,A,23.3,31.1,30.4
6781,B,13.900000000000002,8.79,8.91
6782,B,10.7,9.99,10.4
6783,B,10.2,10.5,14.7
6784,C,33.4,28.7,30.9
6785,B,11.100000000000001,11.1,9.21
6786,B,6.88,11.6,13.199999999999998
6787,A|1,32.1,29.4,30.5
6788,B,10.7,13.9,10.9
6789,C,32.5,30.7,29.9
6790,A,23.9,29.2,31.7
6791,B,12.9,8.69,8.98
6792,B,12.6,9.73,11.3
6793,B,10.6,9.54,8.63
6794,B,9.33,7.31,10.3
6795,A,27.0,30.6,30.8
6796,B,11.200000000000001,10.1,11.9
6797,B,9.82,9.83,12.7
6798,B,10.0,10.6,8.569999999999999
6799,B,10.6,8.83,10.5
6800,B,9.13,10.6,14.5
6801,A,27.5,30.4,30.1
6802,B,10.7,10.0,9.58
6803,A,25.8,29.1,31.0
6804,B,9.28,11.7,11.7
6805,B,8.47,10.5,11.3
6806,B,10.4,10.7,9.789999999999997
6807,B,11.8,8.92,10.7
6808,C,32.7,30.8,30.7
6809,B,11.000000000000002,14.1,11.8
6810,B,12.0,9.91,14.4
6811,A|1,30.2,30.4,30.0
6812,B,11.399999999999999,10.9,9.56
6813,B,9.4,8.650000000000002,14.0
6814,C,35.3,29.3,31.8
6815,B,10.800000000000002,11.0,12.0
6816,B,8.87,10.2,9.45
6817,B,11.499999999999998,10.4,12.0
6818,B,8.64,10.7,9.98
6819,C,35.2,29.7,28.8
6820,B,13.1,10.1,10.3
6821,B,11.599999999999998,12.2,10.7
6822,B,12.5,9.1,10.1
6823,A|1,31.3,28.7,31.100000000000005
6824,B,7.63,11.0,13.7
6825,B,10.3,12.0,9.66
6826,B,8.66,12.3,10.9
6827,B,13.800000000000002,9.300000000000002,9.33
6828,B,11.399999999999999,13.9,12.1
6829,A,26.1,29.8,31.0
6830,B,10.1,14.5,8.95
6831,B,11.599999999999998,9.5,9.26
6832,B,10.900000000000002,10.0,10.1
6833,B,9.41,9.95,11.8
6834,A|1,31.8,29.5,30.0
6835,B,10.0,9.670000000000002,10.8
6836,A|1,29.899999999999995,29.1,31.2
6837,A,26.7,30.8,31.3
6838,B,12.4,10.4,11.5
6839,B,10.5,9.36,11.2
6840,A|1,31.6,30.4,28.8
6841,B,10.3,10.8,12.5
6842,A|1,31.5,30.3,28.7
6843,A,22.799999999999997,29.0,29.0
6844,B,9.23,9.25,14.0
6845,B,9.09,12.2,10.4
6846,B,8.22,10.8,11.0
6847,B,13.3,9.91,8.94
6848,B,8.6,9.810000000000002,14.7
6849,B,8.79,13.2,10.4
6850,B,11.499999999999998,11.7,9.81
6851,B,10.2,9.59,10.5
6852,B,13.1,11.5,9.58
6853,B,10.5,9.28,10.5
6854,B,11.200000000000001,10.7,9.13
6855,B,8.35,10.9,8.7
6856,B,10.7,12.4,9.99
6857,B,13.3,10.8,10.0
